0.06559936857553461,0.06546001174812949
0.06568465684622614,0.0655452058642165
0.06561097785708776,0.06547160820629236
0.9065562868641791,0.9067274322224551
0.06560451669557633,0.06546515418137626
0.9725305979971955,0.9726146519282292
0.06629250001578117,0.0661523815451116
0.9754305484173188,0.9755083401241246
0.9107446875875661,0.9109124870573985
0.8651893176338903,0.8653830130413374
0.9679056754099399,0.9679990819834542
0.14060194218980404,0.14041623826346672
0.06561780421633734,0.06547842702633377
0.9182688128284359,0.9184300249259616
0.22105256301601553,0.2208705436157856
0.14299364387618838,0.1428074041739674
0.9614439545635067,0.9615492887922872
0.06894109308507555,0.06879813760761536
0.06560115297757796,0.0654617941790108
0.977771157969365,0.977843645225815
0.9780364224816575,0.9781082934819457
0.9781232284625281,0.9781948971055459
0.07234979825138196,0.07220335778964695
0.06560097205929435,0.06546161346057973
0.06567923740654653,0.06553979240360484
0.06566143579457275,0.06552201043528984
0.46352126061746607,0.46349972157571195
0.06601648653557529,0.06587667039320277
0.06787367676833382,0.0677318507873077
0.07808349761515498,0.0779315967514032
0.06560444408054039,0.06546508164654667
0.9732973859022471,0.9733798156080764
0.06575131621026008,0.0656117917241329
0.06562102539111186,0.06548164464384967
0.08278769420768177,0.08263166924303274
0.0743052587311284,0.07415690066301946
0.899390165427616,0.8995665360534771
0.9781061908526869,0.9781778992398623
0.9779320391282919,0.978004153008689
0.975527867420526,0.9756054431902362
0.9779876209638321,0.9780596055773264
0.9780470070479026,0.9781188533922806
0.06560136464345293,0.06546200561106731
0.9751376799585975,0.9752161191603155
0.9773883898370419,0.9774617607733418
0.06564012051836203,0.06550071868715707
0.9781236026846754,0.9781952704545855
0.9757171483247291,0.9757943029904685
0.97806967809351,0.9781414716106128
0.9779545539195004,0.9780266154539191
0.9781186075084713,0.9781902869322372
0.9780672321234102,0.9781390313412068
0.9781172103438002,0.9781888930269784
0.06602434292574073,0.06588451816005608
0.9736268109494659,0.9737085360355603
0.9781175796460729,0.9781892614677219
0.06563257076720153,0.06549317727137609
0.8847662642612985,0.8849514893470244
0.9781105263341892,0.9781822246091122
0.9781235403404138,0.9781952082557815
0.9781231694760527,0.9781948382566931
0.9781234557214905,0.9781951238342852
0.08309987077802213,0.0829435829917768
0.9781225560418282,0.978194226253672
0.975281570749688,0.9753596922630406
0.8997885729762661,0.8999646691315041
0.9781232840398557,0.9781949525532051
0.9781188510383907,0.9781905298940206
0.9734213183957958,0.97350348348109
0.978100692251882,0.9781724134629888
0.06572537008334518,0.0655858741988697
0.978121925957434,0.9781935976393099
0.0659270211533526,0.06578730328016344
0.9765590263516494,0.9766342899195332
0.9781010903458462,0.9781728106285581
0.21347986454590454,0.21329585731512588
0.9779507263787293,0.9780227968135604
0.06579745894603374,0.06565788362341776
0.06559921678873888,0.06545986012900988
0.9780802005641536,0.9781519695542273
0.9781117650496336,0.9781834604351568
0.9771571204426169,0.9772310221554918
0.06559921095637827,0.06545985430309215
0.06566217666889376,0.06552275049200246
0.9781042041687967,0.9781759171895044
0.0658834076565828,0.0657437377377252
0.9635357578435715,0.9636373648137941
0.06577176234801717,0.06563221533168137
0.9780644934893554,0.978136299089519
0.9715399722815977,0.9716260924073679
0.9777903746621456,0.9778628173815838
0.9523079911345649,0.9524282696878572
0.9779697684460611,0.978041794594447
0.9780130935638415,0.9780850188888783
0.09988916030497821,0.0997205881893679
0.06562582567154245,0.06548643962347367
0.978116143348551,0.978187828520837
0.9781233275420973,0.9781949959539508
0.9781135895318654,0.978185280661533
0.9734073618156416,0.9734895567518274
0.9763498019216817,0.976425538260563
0.9781236673726502,0.9781953349916347
0.9781141205138896,0.9781858104049432
0.9781208088556758,0.9781924831437877
0.9781219870137953,0.9781936585532246
